id	title	description	availability	link	price	sale price	gtin	mpn	brand	additional_image_link	condition	adult	color	size	gender	color	age group	google product category	image link	product type	item group id	identifier exists	sell on google quantity
Kidney Tray Plastic-8 Inch (Pack of 2)	Plastic Kidney Tray 8 Inch Medium Reusable Shaped Emesis Basin Hospital Clinic Dental Surgical Use Pack of 2	Product Info OTICA Plastic Kidney Tray is a versatile medical accessory used across hospitals, clinics, dental labs, and emergency care settings. The 8-inch medium-sized kidney-shaped design allows the tray to rest naturally against the patient’s body, improving comfort and ease of use during procedures. It is commonly used to collect fluids, medical debris, swabs, gauze, and small instruments during surgeries, wound care, injections, and post-operative dressing. Made from reusable plastic, the tray is lightweight, easy to handle, and simple to clean. It helps maintain hygiene, keeps work areas organized, and supports efficient patient care in OT, ICU, OPD, and dental environments. &nbsp; Key Features Ergonomic kidney shape fits comfortably against the patient’s body for safer and easier procedures Ideal size for OT, ICU, emergency rooms, dental clinics, and OPD use Perfect for collecting fluids, swabs, gauze, dressings, and medical waste hygienically Helps keep surgical and treatment areas clean, organized, and contamination-free Essential tool for wound care, injections, post-operative dressing, and oral care Reusable, durable plastic construction for long-term hospital and clinic use	in_stock	https://oticamart.com/au/plastic-kidney-tray-reusable-shaped-emesis-basin-hospital-clinic-dental.html?size=8+inch	3.67 AUD				OTICA	https://oticamart.com/media/catalog/product/8/1/81bg-kavfpl._sl1500__2.jpg, https://oticamart.com/media/catalog/product/8/1/81gjueeznil._sl1500__2.jpg	new	no		8 Inch			adult		https://oticamart.com/media/catalog/product/6/1/618we72uokl._sl1500__1.jpg		Kidney Tray Plastic	yes	0
Kidney Tray Plastic-8 Inch (Pack of 1)	Plastic Kidney Tray 8 Inch Medium Reusable Shaped Emesis Basin Hospital Clinic Dental Surgical Use Pack of 1	Product Info OTICA Plastic Kidney Tray is a versatile medical accessory used across hospitals, clinics, dental labs, and emergency care settings. The 8-inch medium-sized kidney-shaped design allows the tray to rest naturally against the patient’s body, improving comfort and ease of use during procedures. It is commonly used to collect fluids, medical debris, swabs, gauze, and small instruments during surgeries, wound care, injections, and post-operative dressing. Made from reusable plastic, the tray is lightweight, easy to handle, and simple to clean. It helps maintain hygiene, keeps work areas organized, and supports efficient patient care in OT, ICU, OPD, and dental environments. &nbsp; Key Features Ergonomic kidney shape fits comfortably against the patient’s body for safer and easier procedures Ideal size for OT, ICU, emergency rooms, dental clinics, and OPD use Perfect for collecting fluids, swabs, gauze, dressings, and medical waste hygienically Helps keep surgical and treatment areas clean, organized, and contamination-free Essential tool for wound care, injections, post-operative dressing, and oral care Reusable, durable plastic construction for long-term hospital and clinic use	in_stock	https://oticamart.com/au/plastic-kidney-tray-reusable-shaped-emesis-basin-hospital-clinic-dental.html?size=8+inch	1.84 AUD				OTICA	https://oticamart.com/media/catalog/product/8/1/81bg-kavfpl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81gjueeznil._sl1500__1.jpg	new	no		8 Inch			adult		https://oticamart.com/media/catalog/product/8/_/8_4.jpg		Kidney Tray Plastic	yes	0
OHPL Kidney Tray SS 12inch 2 unit	Stainless Steel Kidney Tray 12 Inch Reusable Shaped Emesis Basin Hospital Clinic Dental Surgical Use 2 Unit	Product Info OTICA Stainless Steel Kidney Tray is a practical and hygienic medical accessory used across surgical, dental, and healthcare environments. The kidney-shaped design allows the tray to rest comfortably against the patient’s body, improving ease of use during procedures. Commonly used to collect fluids, medical debris, instruments, and soiled dressings, it supports clean and organized workflow. Crafted from reusable stainless steel, the tray is easy to clean, resistant to corrosion, and suitable for repeated use. Its ergonomic form ensures safe handling, making it ideal for hospitals, clinics, dental labs, and general patient care. &nbsp; Key Features Kidney-shaped ergonomic design Used for fluid collection during procedures Suitable for holding medical instruments Useful in dental clinics and labs Easy to handle and carry Ideal for collecting soiled dressings	in_stock	https://oticamart.com/au/stainless-steel-kidney-tray-reusable-shaped-emesis-basin-hospital-clinic-4.html?size=12+inch	6.25 AUD				OTICA	https://oticamart.com/media/catalog/product/8/1/81x0wygnpjl._sl1500__1_2.jpg, https://oticamart.com/media/catalog/product/9/1/918vxioolsl._sl1500__2.jpg, https://oticamart.com/media/catalog/product/8/1/81djdijugnl._sl1500__1_2.jpg, https://oticamart.com/media/catalog/product/8/1/81fth7rlydl._sl1500__1.jpg	new	no		12 Inch			adult		https://oticamart.com/media/catalog/product/7/1/71w5yb2_9nl._sl1500__3.jpg		OHPL Kidney Tray SS 12inch 2 unit	yes	0
OHPL Kidney Tray SS 10inch 2 unit	Stainless Steel Kidney Tray 10 Inch Reusable Shaped Emesis Basin Hospital Clinic Dental Surgical Use 2 Unit	Product Info OTICA Stainless Steel Kidney Tray is a practical and hygienic medical accessory used across surgical, dental, and healthcare environments. The kidney-shaped design allows the tray to rest comfortably against the patient’s body, improving ease of use during procedures. Commonly used to collect fluids, medical debris, instruments, and soiled dressings, it supports clean and organized workflow. Crafted from reusable stainless steel, the tray is easy to clean, resistant to corrosion, and suitable for repeated use. Its ergonomic form ensures safe handling, making it ideal for hospitals, clinics, dental labs, and general patient care. &nbsp; Key Features Kidney-shaped ergonomic design Used for fluid collection during procedures Suitable for holding medical instruments Useful in dental clinics and labs Easy to handle and carry Ideal for collecting soiled dressings	in_stock	https://oticamart.com/au/stainless-steel-kidney-tray-reusable-shaped-emesis-basin-hospital-clinic-3.html?size=10+inch	6.25 AUD				OTICA	https://oticamart.com/media/catalog/product/8/1/81zactuhygl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81x0wygnpjl._sl1500__1_1.jpg, https://oticamart.com/media/catalog/product/8/1/81djdijugnl._sl1500__1_1.jpg, https://oticamart.com/media/catalog/product/9/1/918vxioolsl._sl1500__1.jpg	new	no		10 Inch			adult		https://oticamart.com/media/catalog/product/7/1/71w5yb2_9nl._sl1500__2.jpg		OHPL Kidney Tray SS 10inch 2 unit	yes	0
OHPL Kidney Tray SS 08inch 2 unit	Stainless Steel Kidney Tray 8 Inch Reusable Shaped Emesis Basin Hospital Clinic Dental Surgical Use 2 Unit	Product Info OTICA Stainless Steel Kidney Tray is a practical and hygienic medical accessory used across surgical, dental, and healthcare environments. The kidney-shaped design allows the tray to rest comfortably against the patient’s body, improving ease of use during procedures. Commonly used to collect fluids, medical debris, instruments, and soiled dressings, it supports clean and organized workflow. Crafted from reusable stainless steel, the tray is easy to clean, resistant to corrosion, and suitable for repeated use. Its ergonomic form ensures safe handling, making it ideal for hospitals, clinics, dental labs, and general patient care. &nbsp; Key Features Kidney-shaped ergonomic design Used for fluid collection during procedures Suitable for holding medical instruments Useful in dental clinics and labs Easy to handle and carry Ideal for collecting soiled dressings	in_stock	https://oticamart.com/au/stainless-steel-kidney-tray-reusable-shaped-emesis-basin-hospital-clinic-2.html?size=8+inch	6.25 AUD				OTICA	https://oticamart.com/media/catalog/product/9/1/91uz9--xo9l._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81tv3so5c9l._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81djdijugnl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81x0wygnpjl._sl1500__1.jpg	new	no		8 Inch			adult		https://oticamart.com/media/catalog/product/7/1/71w5yb2_9nl._sl1500__1.jpg		OHPL Kidney Tray SS 08inch 2 unit	yes	0
Green Plain Sheet-54" x 120"	Surgical OT Plain Cotton Sheet 54" x 120" Green Lint Free High Absorbency Reusable Autoclavable	Product Info OTICA Surgical OT Plain Sheets are crafted to meet the strict hygiene and performance standards of medical environments. Manufactured from premium surgical-grade cotton, these towels deliver excellent absorbency while remaining soft and non-irritating to the skin. The lint-free finish minimizes contamination risk during surgeries and wound care procedures. Designed for repeated use, they withstand multiple washes and autoclave sterilization cycles without losing strength or absorbency. Suitable for operating rooms, clinics, and general patient care, these reusable towels provide reliable performance, hygiene assurance, and cost-effective utility for healthcare facilities. &nbsp; Key Features 100% pure surgical-grade cotton material High absorbency for effective fluid control Suitable for wound dressing applications Reusable for long-term medical use Autoclavable for safe sterilization Non-irritating and skin-friendly	in_stock	https://oticamart.com/au/surgical-ot-plain-sheet-premium-cotton-towels-lint-free-high-7.html?size=54%22+x+120%22	11.05 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51og45sl_xl_6.jpg, https://oticamart.com/media/catalog/product/5/1/51nezbq4zbl_6.jpg, https://oticamart.com/media/catalog/product/5/1/51dc9g6e61l_6.jpg, https://oticamart.com/media/catalog/product/4/1/41fougnhhil_6.jpg	new	no		54" x 120"			adult		https://oticamart.com/media/catalog/product/4/1/41gqhoaxfwl_6.jpg		Green Plain Sheet	yes	0
Green Plain Sheet-54" x 100"	Surgical OT Plain Cotton Sheet 54" x 100" Green Lint Free High Absorbency Reusable Autoclavable	Product Info OTICA Surgical OT Plain Sheets are crafted to meet the strict hygiene and performance standards of medical environments. Manufactured from premium surgical-grade cotton, these towels deliver excellent absorbency while remaining soft and non-irritating to the skin. The lint-free finish minimizes contamination risk during surgeries and wound care procedures. Designed for repeated use, they withstand multiple washes and autoclave sterilization cycles without losing strength or absorbency. Suitable for operating rooms, clinics, and general patient care, these reusable towels provide reliable performance, hygiene assurance, and cost-effective utility for healthcare facilities. &nbsp; Key Features 100% pure surgical-grade cotton material High absorbency for effective fluid control Suitable for wound dressing applications Reusable for long-term medical use Autoclavable for safe sterilization Non-irritating and skin-friendly	in_stock	https://oticamart.com/au/surgical-ot-plain-sheet-premium-cotton-towels-lint-free-high-7.html?size=54%22+x+100%22	9.76 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51og45sl_xl_5.jpg, https://oticamart.com/media/catalog/product/5/1/51nezbq4zbl_5.jpg, https://oticamart.com/media/catalog/product/5/1/51dc9g6e61l_5.jpg, https://oticamart.com/media/catalog/product/4/1/41fougnhhil_5.jpg	new	no		54" x 100"			adult		https://oticamart.com/media/catalog/product/4/1/41gqhoaxfwl_5.jpg		Green Plain Sheet	yes	0
Green Plain Sheet-54" x 80"	Surgical OT Plain Cotton Sheet 54" x 80" Green Lint Free High Absorbency Reusable Autoclavable	Product Info OTICA Surgical OT Plain Sheets are crafted to meet the strict hygiene and performance standards of medical environments. Manufactured from premium surgical-grade cotton, these towels deliver excellent absorbency while remaining soft and non-irritating to the skin. The lint-free finish minimizes contamination risk during surgeries and wound care procedures. Designed for repeated use, they withstand multiple washes and autoclave sterilization cycles without losing strength or absorbency. Suitable for operating rooms, clinics, and general patient care, these reusable towels provide reliable performance, hygiene assurance, and cost-effective utility for healthcare facilities. &nbsp; Key Features 100% pure surgical-grade cotton material High absorbency for effective fluid control Suitable for wound dressing applications Reusable for long-term medical use Autoclavable for safe sterilization Non-irritating and skin-friendly	in_stock	https://oticamart.com/au/surgical-ot-plain-sheet-premium-cotton-towels-lint-free-high-7.html?size=54%22+x+80%22	8.28 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51og45sl_xl_4.jpg, https://oticamart.com/media/catalog/product/5/1/51dc9g6e61l_4.jpg, https://oticamart.com/media/catalog/product/4/1/41fougnhhil_4.jpg, https://oticamart.com/media/catalog/product/5/1/51nezbq4zbl_4.jpg	new	no		54" x 80"			adult		https://oticamart.com/media/catalog/product/4/1/41gqhoaxfwl_4.jpg		Green Plain Sheet	yes	0
Green Plain Sheet-54" x 54"	Surgical OT Plain Cotton Sheet 54" x 54" Green Lint Free High Absorbency Reusable Autoclavable	Product Info OTICA Surgical OT Plain Sheets are crafted to meet the strict hygiene and performance standards of medical environments. Manufactured from premium surgical-grade cotton, these towels deliver excellent absorbency while remaining soft and non-irritating to the skin. The lint-free finish minimizes contamination risk during surgeries and wound care procedures. Designed for repeated use, they withstand multiple washes and autoclave sterilization cycles without losing strength or absorbency. Suitable for operating rooms, clinics, and general patient care, these reusable towels provide reliable performance, hygiene assurance, and cost-effective utility for healthcare facilities. &nbsp; Key Features 100% pure surgical-grade cotton material High absorbency for effective fluid control Suitable for wound dressing applications Reusable for long-term medical use Autoclavable for safe sterilization Non-irritating and skin-friendly	in_stock	https://oticamart.com/au/surgical-ot-plain-sheet-premium-cotton-towels-lint-free-high-7.html?size=54%22+x+54%22	7.10 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51og45sl_xl_3.jpg, https://oticamart.com/media/catalog/product/4/1/41fougnhhil_3.jpg, https://oticamart.com/media/catalog/product/5/1/51dc9g6e61l_3.jpg, https://oticamart.com/media/catalog/product/5/1/51nezbq4zbl_3.jpg	new	no		54" x 54"			adult		https://oticamart.com/media/catalog/product/4/1/41gqhoaxfwl_3.jpg		Green Plain Sheet	yes	0
Green Plain Sheet-36" x 54"	Surgical OT Plain Cotton Sheet 36" x 54" Green Lint Free High Absorbency Reusable Autoclavable	Product Info OTICA Surgical OT Plain Sheets are crafted to meet the strict hygiene and performance standards of medical environments. Manufactured from premium surgical-grade cotton, these towels deliver excellent absorbency while remaining soft and non-irritating to the skin. The lint-free finish minimizes contamination risk during surgeries and wound care procedures. Designed for repeated use, they withstand multiple washes and autoclave sterilization cycles without losing strength or absorbency. Suitable for operating rooms, clinics, and general patient care, these reusable towels provide reliable performance, hygiene assurance, and cost-effective utility for healthcare facilities. &nbsp; Key Features 100% pure surgical-grade cotton material High absorbency for effective fluid control Suitable for wound dressing applications Reusable for long-term medical use Autoclavable for safe sterilization Non-irritating and skin-friendly	in_stock	https://oticamart.com/au/surgical-ot-plain-sheet-premium-cotton-towels-lint-free-high-7.html?size=36%22+x+54%22	5.51 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51og45sl_xl_2.jpg, https://oticamart.com/media/catalog/product/4/1/41fougnhhil_2.jpg, https://oticamart.com/media/catalog/product/5/1/51nezbq4zbl_2.jpg, https://oticamart.com/media/catalog/product/5/1/51dc9g6e61l_2.jpg	new	no		36" x 54"			adult		https://oticamart.com/media/catalog/product/4/1/41gqhoaxfwl_2.jpg		Green Plain Sheet	yes	0
Green Plain Sheet-36" x 36"	Surgical OT Plain Cotton Sheet 36" x 36" Green Lint Free High Absorbency Reusable Autoclavable	Product Info OTICA Surgical OT Plain Sheets are crafted to meet the strict hygiene and performance standards of medical environments. Manufactured from premium surgical-grade cotton, these towels deliver excellent absorbency while remaining soft and non-irritating to the skin. The lint-free finish minimizes contamination risk during surgeries and wound care procedures. Designed for repeated use, they withstand multiple washes and autoclave sterilization cycles without losing strength or absorbency. Suitable for operating rooms, clinics, and general patient care, these reusable towels provide reliable performance, hygiene assurance, and cost-effective utility for healthcare facilities. &nbsp; Key Features 100% pure surgical-grade cotton material High absorbency for effective fluid control Suitable for wound dressing applications Reusable for long-term medical use Autoclavable for safe sterilization Non-irritating and skin-friendly	in_stock	https://oticamart.com/au/surgical-ot-plain-sheet-premium-cotton-towels-lint-free-high-7.html?size=36%22+x+36%22	5.15 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51nezbq4zbl_1.jpg, https://oticamart.com/media/catalog/product/5/1/51dc9g6e61l_1.jpg, https://oticamart.com/media/catalog/product/4/1/41fougnhhil_1.jpg, https://oticamart.com/media/catalog/product/5/1/51og45sl_xl_1.jpg	new	no		36" x 36"			adult		https://oticamart.com/media/catalog/product/4/1/41gqhoaxfwl_1.jpg		Green Plain Sheet	yes	0
Hole Sheet-54" x 120"	Surgical OT Hole Cotton Sheet 54" x 120" Lint Free High Absorbency Reusable Autoclavable	Product Info OTICA Surgical OT Hole Premium Cotton Towels are crafted to meet the hygiene and performance demands of modern medical environments. Manufactured from high-quality surgical-grade cotton, these towels offer excellent absorbency while remaining soft and gentle on sensitive skin. The lint-free processing minimizes contamination risk during surgical and wound care procedures. Featuring a precision-cut central hole, they provide controlled access to the operative area, improving procedural efficiency. Fully autoclavable and reusable, these towels withstand repeated sterilization cycles without compromising integrity. Suitable for operating theatres, clinics, hospitals, and patient care settings. &nbsp; Key Features 100% pure surgical-grade cotton material High absorbency for effective fluid control Suitable for wound care and patient care Maintains softness after multiple washes Durable stitching for repeated use Non-irritating and skin-friendly	in_stock	https://oticamart.com/au/surgical-ot-hole-premium-cotton-towels-lint-free-high-absorbency-7.html?size=54%22+x+120%22	11.60 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51t69mchral_5.jpg, https://oticamart.com/media/catalog/product/5/1/51huuhyulhl_5.jpg, https://oticamart.com/media/catalog/product/5/1/51uujynxitl_5.jpg, https://oticamart.com/media/catalog/product/5/1/5144ljktwxl_5.jpg, https://oticamart.com/media/catalog/product/4/1/414t9y70f6l_5.jpg, https://oticamart.com/media/catalog/product/6/1/61fc18chk1l_5.jpg, https://oticamart.com/media/catalog/product/5/1/51gz90dival_5.jpg, https://oticamart.com/media/catalog/product/5/1/51k-rawp5ll_5.jpg	new	no		54" x 120"			adult		https://oticamart.com/media/catalog/product/3/1/314ulyjhowl_1__5.jpg		Hole Sheet	yes	0
Hole Sheet-54" x 80"	Surgical OT Hole Cotton Sheet 54" x 80" Lint Free High Absorbency Reusable Autoclavable	Product Info OTICA Surgical OT Hole Premium Cotton Towels are crafted to meet the hygiene and performance demands of modern medical environments. Manufactured from high-quality surgical-grade cotton, these towels offer excellent absorbency while remaining soft and gentle on sensitive skin. The lint-free processing minimizes contamination risk during surgical and wound care procedures. Featuring a precision-cut central hole, they provide controlled access to the operative area, improving procedural efficiency. Fully autoclavable and reusable, these towels withstand repeated sterilization cycles without compromising integrity. Suitable for operating theatres, clinics, hospitals, and patient care settings. &nbsp; Key Features 100% pure surgical-grade cotton material High absorbency for effective fluid control Suitable for wound care and patient care Maintains softness after multiple washes Durable stitching for repeated use Non-irritating and skin-friendly	in_stock	https://oticamart.com/au/surgical-ot-hole-premium-cotton-towels-lint-free-high-absorbency-7.html?size=54%22+x+80%22	10.49 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51huuhyulhl_3.jpg, https://oticamart.com/media/catalog/product/5/1/51t69mchral_3.jpg, https://oticamart.com/media/catalog/product/5/1/51gz90dival_3.jpg, https://oticamart.com/media/catalog/product/5/1/5144ljktwxl_3.jpg, https://oticamart.com/media/catalog/product/5/1/51k-rawp5ll_3.jpg, https://oticamart.com/media/catalog/product/4/1/414t9y70f6l_3.jpg, https://oticamart.com/media/catalog/product/5/1/51uujynxitl_3.jpg, https://oticamart.com/media/catalog/product/6/1/61fc18chk1l_3.jpg	new	no		54" x 80"			adult		https://oticamart.com/media/catalog/product/3/1/314ulyjhowl_1__3.jpg		Hole Sheet	yes	0
Hole Sheet-54" x 100"	Surgical OT Hole Cotton Sheet 54" x 100" Lint Free High Absorbency Reusable Autoclavable	Product Info OTICA Surgical OT Hole Premium Cotton Towels are crafted to meet the hygiene and performance demands of modern medical environments. Manufactured from high-quality surgical-grade cotton, these towels offer excellent absorbency while remaining soft and gentle on sensitive skin. The lint-free processing minimizes contamination risk during surgical and wound care procedures. Featuring a precision-cut central hole, they provide controlled access to the operative area, improving procedural efficiency. Fully autoclavable and reusable, these towels withstand repeated sterilization cycles without compromising integrity. Suitable for operating theatres, clinics, hospitals, and patient care settings. &nbsp; Key Features 100% pure surgical-grade cotton material High absorbency for effective fluid control Suitable for wound care and patient care Maintains softness after multiple washes Durable stitching for repeated use Non-irritating and skin-friendly	in_stock	https://oticamart.com/au/surgical-ot-hole-premium-cotton-towels-lint-free-high-absorbency-7.html?size=54%22+x+100%22	8.83 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51huuhyulhl_4.jpg, https://oticamart.com/media/catalog/product/5/1/51t69mchral_4.jpg, https://oticamart.com/media/catalog/product/6/1/61fc18chk1l_4.jpg, https://oticamart.com/media/catalog/product/5/1/51gz90dival_4.jpg, https://oticamart.com/media/catalog/product/5/1/5144ljktwxl_4.jpg, https://oticamart.com/media/catalog/product/4/1/414t9y70f6l_4.jpg, https://oticamart.com/media/catalog/product/5/1/51uujynxitl_4.jpg, https://oticamart.com/media/catalog/product/5/1/51k-rawp5ll_4.jpg	new	no		54" x 100"			adult		https://oticamart.com/media/catalog/product/3/1/314ulyjhowl_1__4.jpg		Hole Sheet	yes	0
Hole Sheet-54" x 54"	Surgical OT Hole Cotton Sheet 54" x 54" Lint Free High Absorbency Reusable Autoclavable	Product Info OTICA Surgical OT Hole Premium Cotton Towels are crafted to meet the hygiene and performance demands of modern medical environments. Manufactured from high-quality surgical-grade cotton, these towels offer excellent absorbency while remaining soft and gentle on sensitive skin. The lint-free processing minimizes contamination risk during surgical and wound care procedures. Featuring a precision-cut central hole, they provide controlled access to the operative area, improving procedural efficiency. Fully autoclavable and reusable, these towels withstand repeated sterilization cycles without compromising integrity. Suitable for operating theatres, clinics, hospitals, and patient care settings. &nbsp; Key Features 100% pure surgical-grade cotton material High absorbency for effective fluid control Suitable for wound care and patient care Maintains softness after multiple washes Durable stitching for repeated use Non-irritating and skin-friendly	in_stock	https://oticamart.com/au/surgical-ot-hole-premium-cotton-towels-lint-free-high-absorbency-7.html?size=54%22+x+54%22	7.73 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51huuhyulhl_2.jpg, https://oticamart.com/media/catalog/product/5/1/51t69mchral_2.jpg, https://oticamart.com/media/catalog/product/5/1/51uujynxitl_2.jpg, https://oticamart.com/media/catalog/product/5/1/51gz90dival_2.jpg, https://oticamart.com/media/catalog/product/5/1/51k-rawp5ll_2.jpg, https://oticamart.com/media/catalog/product/4/1/414t9y70f6l_2.jpg, https://oticamart.com/media/catalog/product/6/1/61fc18chk1l_2.jpg, https://oticamart.com/media/catalog/product/5/1/5144ljktwxl_2.jpg	new	no		54" x 54"			adult		https://oticamart.com/media/catalog/product/3/1/314ulyjhowl_1__2.jpg		Hole Sheet	yes	0
Hole Sheet-36" x 54"	Surgical OT Hole Cotton Sheet 36" x 54" Lint Free High Absorbency Reusable Autoclavable	Product Info OTICA Surgical OT Hole Premium Cotton Towels are crafted to meet the hygiene and performance demands of modern medical environments. Manufactured from high-quality surgical-grade cotton, these towels offer excellent absorbency while remaining soft and gentle on sensitive skin. The lint-free processing minimizes contamination risk during surgical and wound care procedures. Featuring a precision-cut central hole, they provide controlled access to the operative area, improving procedural efficiency. Fully autoclavable and reusable, these towels withstand repeated sterilization cycles without compromising integrity. Suitable for operating theatres, clinics, hospitals, and patient care settings. &nbsp; Key Features 100% pure surgical-grade cotton material High absorbency for effective fluid control Suitable for wound care and patient care Maintains softness after multiple washes Durable stitching for repeated use Non-irritating and skin-friendly	in_stock	https://oticamart.com/au/surgical-ot-hole-premium-cotton-towels-lint-free-high-absorbency-7.html?size=36%22+x+54%22	6.07 AUD				OTICA	https://oticamart.com/media/catalog/product/3/1/314ulyjhowl_1__1.jpg, https://oticamart.com/media/catalog/product/5/1/51huuhyulhl_1.jpg, https://oticamart.com/media/catalog/product/5/1/51k-rawp5ll_1.jpg, https://oticamart.com/media/catalog/product/5/1/51uujynxitl_1.jpg, https://oticamart.com/media/catalog/product/5/1/51t69mchral_1.jpg, https://oticamart.com/media/catalog/product/5/1/5144ljktwxl_1.jpg, https://oticamart.com/media/catalog/product/5/1/51gz90dival_1.jpg, https://oticamart.com/media/catalog/product/4/1/414t9y70f6l_1.jpg, https://oticamart.com/media/catalog/product/6/1/61fc18chk1l_1.jpg	new	no		36" x 54"			adult		https://oticamart.com/media/catalog/product		Hole Sheet	yes	0
Hole Sheet-36" x 36"	Surgical OT Hole Cotton Sheet 36" x 36" Lint Free High Absorbency Reusable Autoclavable	Product Info OTICA Surgical OT Hole Premium Cotton Towels are crafted to meet the hygiene and performance demands of modern medical environments. Manufactured from high-quality surgical-grade cotton, these towels offer excellent absorbency while remaining soft and gentle on sensitive skin. The lint-free processing minimizes contamination risk during surgical and wound care procedures. Featuring a precision-cut central hole, they provide controlled access to the operative area, improving procedural efficiency. Fully autoclavable and reusable, these towels withstand repeated sterilization cycles without compromising integrity. Suitable for operating theatres, clinics, hospitals, and patient care settings. &nbsp; Key Features 100% pure surgical-grade cotton material High absorbency for effective fluid control Suitable for wound care and patient care Maintains softness after multiple washes Durable stitching for repeated use Non-irritating and skin-friendly	in_stock	https://oticamart.com/au/surgical-ot-hole-premium-cotton-towels-lint-free-high-absorbency-7.html?size=36%22+x+36%22	5.51 AUD				OTICA	https://oticamart.com/media/catalog/product/4/1/414t9y70f6l.jpg, https://oticamart.com/media/catalog/product/5/1/51huuhyulhl.jpg, https://oticamart.com/media/catalog/product/5/1/51k-rawp5ll.jpg, https://oticamart.com/media/catalog/product/5/1/51t69mchral.jpg, https://oticamart.com/media/catalog/product/5/1/51uujynxitl.jpg, https://oticamart.com/media/catalog/product/5/1/51gz90dival.jpg, https://oticamart.com/media/catalog/product/6/1/61fc18chk1l.jpg, https://oticamart.com/media/catalog/product/5/1/5144ljktwxl.jpg	new	no		36" x 36"			adult		https://oticamart.com/media/catalog/product/3/1/314ulyjhowl_1_.jpg		Hole Sheet	yes	0
Guidel airway OHPL	Easy Cleaning Guedel Airway Set of 8 Smooth Oropharyngeal Airways for Emergency and Clinical Use	Product Info The OTICA Easy Cleaning Guedel Airway Box is a practical and reliable solution for airway management in clinical and emergency settings. This set includes 8 Guedel airways designed to help maintain a clear airway path during procedures requiring airway support. Each airway features a smooth surface that allows easy insertion, removal, and cleaning, supporting patient comfort and hygiene. Manufactured from durable material, these airways are suitable for repeated use in hospitals, clinics, ambulances, and emergency care environments. The sturdy storage box ensures all sizes remain organized, protected, and immediately ready for use, making it ideal for both routine practice and emergency preparedness. &nbsp; Key Features Includes 8 Guedel airways for versatile airway management needs Designed for easy insertion, removal, and patient comfort Suitable for emergency and routine medical procedures Suitable for emergency and routine medical procedures Keeps airways protected, sorted, and ready to use Ideal for hospitals, clinics, ambulances, and emergency kits	in_stock	https://oticamart.com/au/easy-cleaning-guedel-airway-box-set-8-smooth-path-oropharyngeal.html	8.37 AUD				OTICA	https://oticamart.com/media/catalog/product/8/1/81dlzty4mdl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71zhemasjul._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71rdwosi--l._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71h4xjkf5xl._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/n/a/nasal_wash_5_.png		Guidel airway OHPL	yes	0
