id	title	description	availability	link	price	sale price	gtin	mpn	brand	additional_image_link	condition	adult	color	size	gender	color	age group	google product category	image link	product type	item group id	identifier exists	sell on google quantity
Enema kit OHPL-1	Enema Kit Adults Kids Flexible Tube Self Use Enima Pot Home 1500ml	Product Info The OTICA Enema Kit offers a complete, reusable enema system for home use — suitable for adults and children alike. The 1500 ml graduated PVC container (with lid) holds sufficient fluid for effective colon cleansing or bowel irrigation. Connected to this is a 2-metre long food-grade soft tube, providing ample reach and flexibility for varied positions or setup methods (sitting, lying, raised bag, etc.). The kit includes multiple detachable colon-tips: a long tip with 9 holes for adults and a shorter tip with 5 holes for children, ensuring gentle and even fluid distribution inside the colon. A flow-adjustment knob and clamp allow users to regulate the water flow rate to their comfort level. All parts are detachable, facilitating easy cleaning and maintenance. The kit’s design — including rounded, non-traumatic tips and flexible tubing — prioritizes user comfort and safety. It comes with a user manual and all necessary accessories: main bowl with lid, 2 large tips, 2 short tips, 2-metre tube, flow controller/clamp, catheter (colon tip), making it a convenient all-in-one solution for bowel cleansing, relief from occasional constipation, or pre-procedure preparation at home. &nbsp; Key Features 1500 ml capacity graduated PVC container with secure lid — enough volume for effective colon cleansing. 2-metre food-grade soft tube: long and flexible for comfortable use in different positions or setups. Multiple detachable colon-tips: long tip (9 holes) for adults, short tip (5 holes) for children. Rounded, non-traumatic tip design for safe and gentle insertion. Flow-control knob + clamp for adjustable fluid flow and better user control. Four flexible colon tubes with multi-hole design ensure even fluid distribution along the colon. Detachable tips and tube enable thorough cleaning and reuse. Suitable for both adults and children — a family-use device. Helps relieve occasional constipation or for pre-procedure bowel cleansing. Can be used for plain water, saline, or medically recommended solutions (as advised by a physician). Reusable — cost-effective alternative to disposable enema systems. Comes with user manual and all necessary accessories in one kit. Non-traumatic design reduces risk of injury when used correctly. Suitable for self-use at home, offering convenience and privacy. Ideal for individuals needing occasional bowel cleansing.	in_stock	https://oticamart.com/us/enema-kit-adults-kids-anima-flexible-tube-self-use-enima.html?color=white	3.02 USD				OTICA	https://oticamart.com/media/catalog/product/6/1/61f0ztbtqrl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71g4emgoe-l._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/61uq6cuxdjl._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/61w0t7ke3bl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71wjpwmxtel._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/719odmeoogl._sl1500_.jpg, https://oticamart.com/media/catalog/product/h/q/hqdefault_5_8.jpg	new	no				white	adult		https://oticamart.com/media/catalog/product/6/1/616haw4p08l._sl1500_.jpg		Enema kit OHPL-1	yes	50
Sanitizer Stand	Hand Sanitizer Dispenser Stand Wall Mount Type Stainless Steel	Product Info The OTICA Sanitizer Stand is engineered for professional hygiene control, offering a robust, stable, and maintenance-friendly solution for public and corporate environments. Constructed with premium metal components and a wide anti-tip base, it securely supports automatic or manual sanitizer dispensers. The stand features adjustable height, a universal mounting plate, and a corrosion-resistant finish suitable for continuous use in hospitals, clinics, malls, airports, schools, and workplaces. Designed for ease of assembly and long-term performance, this OTICA stand ensures organized sanitizer placement and helps maintain strict sanitation standards in high-traffic zones. &nbsp; Key Features Heavy-duty metal construction for long service life Universal mounting plate compatible with most dispenser brands Corrosion-resistant coating suitable for frequent sanitization Ideal for hospitals, clinics, and healthcare facilities Quick and tool-friendly installation Designed for continuous, high-traffic usage Smooth finish minimizes dirt buildup	in_stock	https://oticamart.com/us/hand-sanitizer-dispenser-stand-wall-mount-type-stainless-steel-only.html	4.84 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71y5qqkebgl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71qnzyqix1l._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71jx5wlfsll._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71h3o7vsgrl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71_n-fbrgcl._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/6/1/61rlawpisdl._sl1500_.jpg		Sanitizer Stand	yes	100
Sanitizer Stand-1	Bed Hanging Stand Hand Sanitizer Bottle Holder	Product Info The Bed Hanging Stand With Hand Sanitizer Bottle Holder&nbsp;Is A Smart, Space-Saving Solution Designed To Promote Hygiene And Safety At The Bedside. Easily Mounted To Most Hospital Or Home Care Beds, This Accessory Holds A Standard-Size Sanitizer Bottle Securely Within Arm’S Reach For Patients, Caregivers, Or Medical Staff. Constructed From Durable, Powder-Coated Metal Or Stainless Steel, It Features A Universal Clamp Mechanism For Easy Installation Without Tools. The Holder Section Is Designed To Accommodate A Variety Of Sanitizer Bottle Sizes, Ensuring Flexibility And Ease Of Replacement. This Accessory Is Ideal For Icus, General Wards, Post-Surgery Rooms, Elderly Care, And Home Setups, Helping Reduce The Spread Of Infections By Making Hand Hygiene Quick And Convenient. . &nbsp; Key Features Bed-Mounted Design :&nbsp;Clips Securely Onto Most Bed Rails Or Frames Built-In Bottle Holder :&nbsp;Fits Standard Hand Sanitizer Bottles (Typically 500Ml) Promotes Bedside Hygiene :&nbsp;Encourages Frequent Hand Cleaning Durable Construction :&nbsp;Rust-Resistant And Easy To Clean Tool-Free Installation :&nbsp;Fast Setup And Removal Ideal For :&nbsp;Hospitals, Nursing Homes, Patient Recovery Rooms, And Home Care	in_stock	https://oticamart.com/us/bed-hanging-stand-hand-sanitizer-bottle-holder-1.html	3.63 USD				OTICA	https://oticamart.com/media/catalog/product/5/1/51hhziqgk_l._sl1000_.jpg, https://oticamart.com/media/catalog/product/5/1/511j_jfk8rl._sl1000_.jpg, https://oticamart.com/media/catalog/product/4/1/41tyrdbezkl._sl1000_.jpg, https://oticamart.com/media/catalog/product/5/1/51f1utddu9l._sl1000_.jpg, https://oticamart.com/media/catalog/product/4/1/41yxnxeigbl._sl1000_.jpg, https://oticamart.com/media/catalog/product/4/1/41v9kdwvunl._sl1000_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/5/1/51bjkwg_jql._sl1000_.jpg		Sanitizer Stand-1	yes	100
25282-C	Welch Allyn Diagnostic 3.5 V Halogen HPX illumination Fiber Optic Otoscope Professional Full Set 25282 C	Product Info The Welch Allyn OTOSCOPE 25282-C is a professional-grade diagnostic otoscope designed for accurate, reliable ear examinations in clinical settings. It combines fibre-optic technology with a Halogen HPX lamp to deliver a 360° “cool light” ring that avoids reflections or obstructions, ensuring a clear, detailed view of ear canal and tympanic membrane. The high-output Halogen HPX lamp delivers 30 % more light for true tissue-color visualization and consistent, long-lasting illumination. &nbsp; Key Features Designed For Pediatrics : Safe And Effective For Infants, Toddlers, And Children Fibre-optic illumination ensuring 360° cool light ring with no reflections or obstructions Halogen HPX™ lamp delivering bright, tissue-true coloration and long lamp life Wide-angle viewing lens for enhanced visibility under magnification Sealed system with port for pneumatic otoscopy	in_stock	https://oticamart.com/us/welch-allyn-diagnostic-3-5-v-halogen-hpx-illumination-fiber-optic.html	546.12 USD				Welch Allyn	https://oticamart.com/media/catalog/product/4/1/41bv-xb23rl._sl1183_.jpg, https://oticamart.com/media/catalog/product/5/1/51fpwd16fml._sl1000_.jpg, https://oticamart.com/media/catalog/product/4/1/41hg-mvtmwl.jpg, https://oticamart.com/media/catalog/product/4/1/41acuyzqtcl.jpg, https://oticamart.com/media/catalog/product/4/1/41lk-dd1qml.jpg, https://oticamart.com/media/catalog/product/5/1/51lhaabgxol._sl1200_.jpg, https://oticamart.com/media/catalog/product/h/q/hqdefault_5_11.jpg	new	no					adult		https://oticamart.com/media/catalog/product/6/1/61n17ow-fjl._sl1500_.jpg		25282-C	yes	5
25282 C LED	Welch Allyn Diagnostic Otoscope 3.5 V LED illumination Fiber Optic Professional Full Set 25282 C LED	Product Info The Welch Allyn 25282-CL LED Otoscope is designed for clinical professionals who require precision, reliability, and versatility in ENT examinations. The fiber-optic illumination system, paired with SureColor™ LED lighting, provides a bright, white, and colour-accurate view of internal ear anatomy — ensuring diagnostically useful images with minimal glare or reflection. The wide-angle viewing lens enhances visibility under magnification, making it easier to inspect the ear canal and tympanic membrane in detail. A built-in throat illuminator / penlight adds extra functionality for throat or oropharyngeal inspection. The device also supports pneumatic otoscopy via a dedicated port, enabling assessment of tympanic membrane mobility — a key diagnostic step in conditions such as otitis media. The set includes multiple reusable ear specula (various sizes), making it suitable for patients of different age groups. As a rechargeable 3.5 V unit, it provides reliable power for repeated examinations without frequent battery changes, reducing long-term operating cost. With its durable construction and ergonomic design, the 25282-CL is suited to busy clinics, ENT practices, hospitals, and general physician offices.. &nbsp; Key Features Model 25282-CL uses fiber-optic illumination with SureColor™ LED for bright, white, true-colour light Wide-angle viewing lens for improved visibility under magnification Rechargeable 3.5 V power handle — suitable for repeated clinical use Reusable specula reduce consumable costs over time	in_stock	https://oticamart.com/us/welch-allyn-diagnostic-otoscope-3-5-v-led-illumination-fiber-optic.html	559.81 USD				Welch Allyn	https://oticamart.com/media/catalog/product/5/1/51fpwd16fml._sl1000__1.jpg, https://oticamart.com/media/catalog/product/6/1/618zdoekuml._sl1500_.jpg, https://oticamart.com/media/catalog/product/4/1/41hg-mvtmwl_1.jpg, https://oticamart.com/media/catalog/product/4/1/41acuyzqtcl_1.jpg, https://oticamart.com/media/catalog/product/4/1/41lk-dd1qml_1.jpg, https://oticamart.com/media/catalog/product/4/1/41bv-xb23rl._sl1183__1.jpg, https://oticamart.com/media/catalog/product/5/1/51lhaabgxol._sl1200__1.jpg	new	no					adult		https://oticamart.com/media/catalog/product/6/1/61n17ow-fjl._sl1500__1.jpg		25282 C LED	yes	5
11772 VCL	Welch allyn Diagonistic Professional Ophthalmoscope 3.5V SureColor LED Coaxial Set 11772VCL	Product Info The Welch Allyn 11720 LED Ophthalmoscope leverages the proprietary Coaxial Vision System and long-lasting SureColor LED illumination to deliver a shadow-free, uniform, bright white light for fundus and anterior segment examinations. With 18 aperture/filter combinations (including micro, slit, cobalt blue and red-free), and a diopter range from –25 to +40 D across 28 focusing lenses, it enables precise visualization of optic disc, vessels, retina and cornea — even through undilated pupils. Compatible with all 3.5 V Welch Allyn handles, this compact head offers enhanced diagnostic versatility and durable sealed optics for long-term use.. &nbsp; Key Features SureColor LED illumination for bright, consistent, true-color light output 18 aperture/filter combinations including micro, small, large spot, slit, fixation target, cobalt blue, red-free Polarizing filter to minimize corneal reflections 28 focusing lenses covering –25 to +40 diopter range for refractive flexibility	in_stock	https://oticamart.com/us/welch-allyn-diagonistic-professional-ophthalmoscope-3-5v-surecolor-led-coaxial-set.html	546.12 USD				Welch Allyn		new	no					adult		https://oticamart.com/media/catalog/product/4/1/41tweng3nal.jpg		11772 VCL	yes	1
18342	Welch Allyn Retinoscope 3.5 V Diagnostic HPX illumination Professional Full Set 18342-C	Product Info Welch Allyn 3.5V Halogen HPX Streak Retinoscope With Ni-Cd Rechargable Handle Set 18342 Enhanced light ouptut makes refractions easier than ever, by producing one of the sharpest, brightest and cleanest streaks available on the market. Discover unparalleled performance in a compact design with convenient, user-friendly features. Features · 2.8X the brightness and superior streak quality versus standard retinoscopes · Superior streak quality enables easier and quicker refractions · Optional crossed-linear polarizing filter removes 99% of glare from trial lenses · External focusing sleeve offers continuous rotation · Sealed optics keep dust out and optics clean for a more effective exam · Fits all Welch Allyn 3.5 V power sources &nbsp; Key Features 18342 VC Streak Retinoscope	in_stock	https://oticamart.com/us/welch-allyn-retinoscope-3-5-v-diagnostic-hpx-illumination-professional-full.html	546.12 USD				Welch Allyn	https://oticamart.com/media/catalog/product/3/1/31yyep00mll.jpg	new	no					adult		https://oticamart.com/media/catalog/product/6/1/61khu5wm6fl._sl1078__1_.jpg		18342	yes	1
72300 Battery	Welch Allyn Battery 72300 Otoscope Ophthalomoscope Retinoscope Model	Product Info The Welch Allyn 72300 Rechargeable Battery is engineered to deliver consistent, dependable power for Welch Allyn 3.5 V/3.6 V diagnostic handles commonly used in medical examinations — including otoscopes and ophthalmoscopes. Using advanced Nickel-Cadmium (NiCd) chemistry, the battery provides a nominal voltage of 3.5–3.6 V and a capacity in the range of 750–800 mAh, sufficient for rigorous clinical use and prolonged operation. Compatible with a broad range of Welch Allyn handles (71000-A, 71000-C, 71020-A/C, 23300, 71050, 71055C), this battery ensures proper functionality and optimal illumination for diagnostic instruments. The rechargeable design supports repeated recharge cycles, reducing the need for frequent replacements — a cost-efficient and environmentally friendly solution for clinics, hospitals, or private practices. As an OEM-spec battery, it meets the manufacturer’s fit, quality, and performance standards, offering reliable operation even under demanding conditions.. &nbsp; Key Features Compatibility with Welch Allyn 3.5 V/3.6 V handles such as 71000-A, 71000-C, 71020-A/C, 23300, 71050, 71055C Battery Chemistry: Nickel-Cadmium (NiCd) Capacity: approx. 750–800 mAh	in_stock	https://oticamart.com/us/welch-allyn-battery-72300-otoscope-ophthalomoscope-retinoscope-model.html	121.35 USD				Welch Allyn	https://oticamart.com/media/catalog/product/7/1/71wtbanw7xl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71ah1mjiybl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71dlxonp0cl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71qwfcvuuwl._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/713jrqfg09l._sl1500_.jpg		72300 Battery	yes	5
Vein Finder	Pediatric LED Wrist Vein Finder, Premium Vein Detector for Neonates and Infants, USFDA Approved	Product Info Finding Veins In Children Can Be Challenging. The Pediatric Vein Finder With Ampule Is Designed Specifically To Help Healthcare Providers And Caregivers Locate Veins Quickly And Accurately In Young Patients. This Device Uses A Soft Amber Or Red Ampule Light To Gently Illuminate Veins Through The Skin, Making Iv Insertions, Blood Draws, And Injections More Precise And Less Stressful. The Child-Friendly Design Helps Ease Anxiety For Both The Child And The Parent, Improving The Overall Care Experience. Compact, Lightweight, And Easy To Use, It’S Perfect For Pediatricians, Hospitals, Emergency Rooms, And Even At-Home Care. &nbsp; Key Features Designed For Pediatrics : Safe And Effective For Infants, Toddlers, And Children Ampule Light Technology : Bright But Gentle Light For Vein Visualization Non-Invasive &amp; Radiation-Free : Uses Led Light, No Lasers Or Heat Reduces Failed Iv Attempts : Helps Locate Veins Quickly And Accurately Portable &amp; Easy To Use : Battery-Operated And Lightweight For Mobile Use Ideal For Clinics, Hospitals &amp; Home Care	in_stock	https://oticamart.com/us/pediatric-led-wrist-vein-finder-premium-detector-neonatal-locator-infant.html?color=blue	54.98 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71s_nukds1l._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/61qswjgu-ll._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/6115dsmiknl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81rmhxjxpgl._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/61pcrm7h8vl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/8/1/81ltfe9d8nl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81rxxlbbgfl._sl1500_.jpg	new	no				blue	adult		https://oticamart.com/media/catalog/product/8/1/81z2xjjzjrl._sl1500_.jpg		Vein Finder	yes	5
Water Bed	Water Bed Sores Prevention Ridden Patient Long Term Hospitalization	Product Info The Medical Waterbed&nbsp;Is A Specially Designed Therapeutic Mattress That Offers Superior Comfort And Support For Individuals Requiring Extended Bed Rest Or Pressure Sore Prevention. Ideal For Use In Hospitals, Nursing Homes, Or At Home, This Waterbed Helps Distribute Body Weight Evenly, Minimizing Pressure On Sensitive Areas Like The Hips, Back, And Heels. Made From Durable, Medical-Grade Pvc, The Mattress Is Leak-Resistant, Easy To Clean, And Compatible With Most Hospital Or Regular Beds. It Conforms To The User’S Body Shape, Reducing The Risk Of Pressure Ulcers And Improving Blood Circulation. Whether You'Re A Caregiver, Hospital Staff, Or Home User, This Waterbed Is A Reliable Choice For Improving Patient Comfort, Especially In Cases Of Paralysis, Injury Recovery, Or Elderly Care. . &nbsp; Key Features Pressure Relief Support :&nbsp;Helps Prevent Bedsores And Ulcers High-Quality Pvc Material :&nbsp;Leak-Proof, Durable, And Medical-Grade Comfortable &amp; Therapeutic :&nbsp;Evenly Distributes Weight And Reduces Stress On Joints Easy To Fill &amp; Use :&nbsp;Standard Water Fill With Secure Cap System Compatible With Most Beds :&nbsp;Fits Hospital, Adjustable, Or Standard Home Beds Ideal For :&nbsp;Elderly Patients, Post-Surgery Recovery, Paralysis, Long-Term Care	in_stock	https://oticamart.com/us/water-bed-sores-prevention-ridden-patient-long-term-hospitalization.html	157.06 USD				OTICA	https://oticamart.com/media/catalog/product/5/_/5_4_1_1.jpg, https://oticamart.com/media/catalog/product/1/_/1_6_1_1.jpg, https://oticamart.com/media/catalog/product/2/_/2_5_1_1.jpg, https://oticamart.com/media/catalog/product/3/_/3_6_1_1.jpg	new	no					adult		https://oticamart.com/media/catalog/product/w/a/waterbed_1.jpg		Water Bed	yes	5
IV Stand	Hospital Saline IV Stand 4 Wheels Height Adjustable Drip	Product Info The IV Stand With 4 Wheels&nbsp;Is A Medical-Grade Infusion Stand Designed To Provide Reliable And Convenient Support For Iv Drips And Fluid Administration. Constructed With A Heavy-Duty Stainless Steel Pole, It Features Height Adjustability To Accommodate Various Patient Positions—Seated, Standing, Or Lying In Bed. Equipped With Four Smooth-Gliding Swivel Wheels, The Stand Ensures Easy Maneuverability In Tight Spaces Such As Hospital Rooms, Treatment Centers, Or Home Environments. The Sturdy Base With Anti-Tip Design Offers Excellent Stability, Even When Holding Multiple Iv Bags. Ideal For Continuous Care, This Iv Pole Is Perfect For Hospitals, Nursing Homes, Outpatient Clinics, Or At-Home Therapy Settings. Whether Used For Chemotherapy, Hydration, Or Medication Delivery, It Combines Functionality, Safety, And Ease Of Use. &nbsp; Key Features 4-Wheel Base :&nbsp;Smooth 360° Mobility For Effortless Transport Adjustable Height :&nbsp;Easily Raise Or Lower To Desired Drip Level Stainless Steel Construction :&nbsp;Rust-Resistant And Easy To Clean Anti-Tip Base Design :&nbsp;Ensures Safety And Balance During Movement Iv Hook Top :&nbsp;Holds 2 To 4 Iv Fluid Bags Securely Ideal For :&nbsp;Hospitals, Clinics, Home Care, Dialysis Centers, And More	in_stock	https://oticamart.com/us/hospital-saline-iv-stand-4-wheels-height-adjustable-drip.html	16.37 USD				OTICA	https://oticamart.com/media/catalog/product/5/1/51zmfu5nqbl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81pwilgccfl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81upzgspcwl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81sgtoofu2l._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81rbscnufil._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81ypeamfjxl._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/71ugftxg1vl._sl1500__1_.jpg		IV Stand	yes	10
Humidifier Bottle with connector	Humidifier Bottle Tube Connector Oxygen Concentrator Universal Design Compatible all Types Machines	Product Info The OTICA Humidifier Bottle is engineered for oxygen concentrators requiring safe and efficient humidification for patient comfort. Made from premium, heat-resistant medical-grade polycarbonate, it effectively adds moisture to oxygen, reducing dryness and irritation during prolonged oxygen therapy. The precision-threaded inlet and outlet ports ensure stable attachment and leak-proof operation even under continuous high-flow conditions. Its transparent body allows easy water-level monitoring, while the wide-mouth opening supports hassle-free filling and cleaning. Designed for compatibility with most standard oxygen concentrators, this bottle provides reliable, consistent humidification performance for hospitals, clinics, and home-care setups.. &nbsp; Key Features Complete Set :&nbsp;Includes BOTL-1 Humidifier Bottle &amp; Connector-1 Reduces Dryness :&nbsp;Adds moisture to oxygen flow for patient comfort Universal Fit :&nbsp;Compatible with most concentrators and oxygen delivery systems Clear, Durable Construction :&nbsp;Easy to clean and monitor water level Leak-Proof Design :&nbsp;Ensures secure, stable oxygen flow Safe &amp; Reusable :&nbsp;High-quality plastic suitable for repeated use Ideal For : Home oxygen therapy, hospitals, elderly care, and respiratory clinics	in_stock	https://oticamart.com/us/humidifier-bottle-tube-connector-oxygen-concentrator-universal-design-compatible-all.html	3.02 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71psu9hsmcl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71ol_jycwcl._sl1324_.jpg, https://oticamart.com/media/catalog/product/7/1/71l7zyuuy-l._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81uchwctool._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81hbhxwjtpl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71thacnegll._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/71u9943pd4l._sl1500_.jpg		Humidifier Bottle with connector	yes	10
Distilled Water 1L	Distilled Water 1 Litre Ultrapure 0 TDS Water for Battery, Humidifiers, Inverter, Cosmetics & Oxygen Concentrators	Product Info OTICA Distilled Water is a high-purity consumable engineered for medical and laboratory environments requiring mineral-free performance. Manufactured through an advanced purification chain combining reverse osmosis, UV treatment, micron filtration, and steam distillation, it eliminates dissolved salts, heavy metals, and microbial contaminants. This ensures safe and stable operation of autoclaves, CPAP humidifiers, dental units, analyzers, and other precision equipment. Its low conductivity and zero-TDS profile protect internal components from scale, deposits, and corrosion, significantly improving device efficiency and lifespan. Packaged in a clean, tamper-sealed container, OTICA Distilled Water offers dependable consistency for clinical, industrial, and home medical use.. &nbsp; Key Features High-purity distilled water for medical and laboratory useProcessed with multi-stage purification for consistent quality Processed with multi-stage purification for consistent quality Reverse osmosis and steam distillation ensure ultra-low TDS Ideal for autoclaves, CPAP humidifiers, and sterilizers Prevents mineral scaling in sensitive equipment Protects device components from corrosion and deposits	in_stock	https://oticamart.com/us/distilled-water-1l-ultrapure-0-tds-battery-humidifiers-inverter-cosmetics.html	2.42 USD				OTICA	https://oticamart.com/media/catalog/product/9/1/91ifz0djjvl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/9/1/919rubvksdl._sl1500_.jpg, https://oticamart.com/media/catalog/product/9/1/91wuizcy_ql._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/816-2xfbh5l._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81ph5sdydbl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81nv6x08jcl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81p0uh8c4fl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81wqz9td8yl._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/71_yhvvzlyl._sl1500_.jpg		Distilled Water 1L	yes	10
Distilled Water 5L	Distilled Water 5 Litre Ultrapure 0 TDS Water for Battery, Humidifiers, Inverter, Cosmetics & Oxygen Concentrators	Product Info OTICA Distilled Water is a high-purity consumable engineered for medical and laboratory environments requiring mineral-free performance. Manufactured through an advanced purification chain combining reverse osmosis, UV treatment, micron filtration, and steam distillation, it eliminates dissolved salts, heavy metals, and microbial contaminants. This ensures safe and stable operation of autoclaves, CPAP humidifiers, dental units, analyzers, and other precision equipment. Its low conductivity and zero-TDS profile protect internal components from scale, deposits, and corrosion, significantly improving device efficiency and lifespan. Packaged in a clean, tamper-sealed container, OTICA Distilled Water offers dependable consistency for clinical, industrial, and home medical use. &nbsp; Key Features High-purity distilled water for medical and laboratory use Processed with multi-stage purification for consistent quality Reverse osmosis and steam distillation ensure ultra-low TDS Ideal for autoclaves, CPAP humidifiers, and sterilizers Prevents mineral scaling in sensitive equipment Protects device components from corrosion and deposits Ensures stable steam generation in autoclave chambers Suitable for dental units and diagnostic instruments Free from dissolved salts and heavy metal contaminants Low electrical conductivity for high-precision applications UV-treated and micro-filtered for added microbial safety Manufactured under hygienic, controlled processes Safe for long-term CPAP humidifier use	in_stock	https://oticamart.com/us/distilled-water-5l-ultrapure-0-tds-battery-humidifiers-inverter-cosmetics.html	6.06 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81kepk8ytzl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/816odih-pil._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81qp67c_vpl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81uq0omq0al._sl1500__1.jpg	new	no					adult		https://oticamart.com/media/catalog/product/5/1/51zwew4mycl._sl1024__1.jpg		Distilled Water 5L	yes	20
Foldable Stretcher-Single Fold-Mild Steel-Black	Foldable Stretcher Patient Shifting Portable Emergency Hospital Ambulance Use Safety Belt Single Fold Mild Steel Black		in_stock	https://oticamart.com/us/foldable-stretcher-patient-shifting-portable-emergency-hospital-ambulance-use-safety-13.html?size=single+fold&color=black&material=mild+steel	30.33 USD				OTICA	https://oticamart.com/media/catalog/product/b/l/black_1_fold-_mild_steel-2.jpg, https://oticamart.com/media/catalog/product/b/l/black_1_fold-_mild_steel-3.jpg, https://oticamart.com/media/catalog/product/b/l/black_1_fold-_mild_steel-4.jpg, https://oticamart.com/media/catalog/product/b/l/black_1_fold-_mild_steel-5.jpg	new	no	mild steel	Single Fold		black	adult		https://oticamart.com/media/catalog/product/b/l/black_1_fold-_mild_steel-1.jpg		Foldable Stretcher	yes	10
Welchallyn Compatible Reusable specula	Reusable Diagnostic Otoscope Ear Specula Set 2.5mm, 3mm,4mm & 5mm Compatible with Welch Allyn Otoscopes	Product Info The OTICA Reusable Diagnostic Otoscope Specula set is designed to support accurate and comfortable ear examinations across different patient age groups. This pack includes four commonly used sizes—2.5mm, 3mm, 4mm, and 5mm—allowing clinicians to choose the correct fit for pediatric and adult patients. Manufactured using medical-grade material, the specula provide smooth edges for patient comfort and clear visibility of the ear canal and tympanic membrane. These reusable ear specula are fully compatible with Welch Allyn otoscopes and can be easily cleaned and disinfected for repeated clinical use. Ideal for ENT doctors, general physicians, nurses, clinics, hospitals, and medical training environments. &nbsp; Key Features Set of 4 reusable otoscope ear specula Includes sizes 2.5mm, 3mm, 4mm, and 5mm Suitable for adult and pediatric ear examinations Compatible with Welch Allyn Otoscopes Medical-grade material for safe clinical use Easy to clean and disinfect	in_stock	https://oticamart.com/us/reusable-diagnostic-otoscope-specula-2-5mm-3mm-4mm-5mm-compatible-wellch.html	7.85 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/716zwbtbxjl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81m1ohzhqil._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71eomy5lfpl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81k7nvmzfkl._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/61gxxketqal._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/8/1/81aoomj5tkl._sl1500_.jpg		Welchallyn Compatible Reusable specula	yes	5
