id	title	description	availability	link	price	sale price	gtin	mpn	brand	additional_image_link	condition	adult	color	size	gender	color	age group	google product category	image link	product type	item group id	identifier exists	sell on google quantity
Heine Disposable Otoscope Ear Specula 100 pcs	Heine Disposable Otoscope Ear Specula Single Use Compatible with Kawe, Riester & Heine Otoscopes-Pack of 12	Product Info OTICA Disposable Otoscope Ear Specula are specifically designed for precise and safe ear examinations where smaller diameter tips are required. Ideal for children and patients with narrow ear canals, these single-use specula help maintain hygiene and reduce the risk of infection during otoscopic evaluation. Manufactured from high-quality, burr-free medical plastic, they ensure smooth insertion and patient comfort while preventing the otoscope from entering too deeply. These disposable ear specula are compatible with K.A.W.E, Riester, and H.E.I.N.E otoscopes, excluding MacroView models. Supplied in a convenient pack of 12, they are suitable for clinics, hospitals, home health checks, and medical training environments. &nbsp; Key Features Ideal for pediatric and narrow ear canals Compatible with K.A.W.E otoscopes Compatible with Riester otoscopes Prevents cross-contamination between patients Clear design for proper ear visibility Ideal for doctors and ENT specialists	in_stock	https://oticamart.com/default/disposable-single-use-otoscope-tips-compatible-k-a-w-e-riester-h-e-i-n-e.html	3.41 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/714sxib7lul._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71csjxlcr2l._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71-riodt5il._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71hmmyq6tyl._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/5/1/51f_x_b6nnl._sl1500_.jpg		Heine Disposable Otoscope Ear Specula 100 pcs	yes	1
Heine 2.5mm Disposable Otoscope Ear Specula-12 pc	2.5mm Pediatric Disposable Otoscope Ear Specula Single Use Compatible with K.A.W.E, Riester & H.E.I.N.E Otoscopes-Pack of 12	Product Info OTICA Disposable Otoscope Ear Specula are specifically designed for precise and safe ear examinations where smaller diameter tips are required. Ideal for children and patients with narrow ear canals, these single-use specula help maintain hygiene and reduce the risk of infection during otoscopic evaluation. Manufactured from high-quality, burr-free medical plastic, they ensure smooth insertion and patient comfort while preventing the otoscope from entering too deeply. These disposable ear specula are compatible with K.A.W.E, Riester, and H.E.I.N.E otoscopes, excluding MacroView models. Supplied in a convenient pack of 12, they are suitable for clinics, hospitals, home health checks, and medical training environments. &nbsp; Key Features Ideal for pediatric and narrow ear canals Compatible with K.A.W.E otoscopes Compatible with Riester otoscopes Prevents cross-contamination between patients Clear design for proper ear visibility Ideal for doctors and ENT specialists	in_stock	https://oticamart.com/default/disposable-single-use-otoscope-tips-compatible-k-a-w-e-riester-h-e-i-n-e.html	3.41 USD				OTICA		new	no		2.5mm			adult		https://oticamart.com/media/catalog/product		Heine Disposable Otoscope Ear Specula 100 pcs	yes	5
Heine 4mm Disposabl Otoscope Ear Specula-12 pcs-2	Heine Compatible 4mm Disposable Otoscope Ear Specula Single Use Pack of 12	Product Info OTICA Disposable Otoscope Ear Specula are specifically designed for precise and safe ear examinations where smaller diameter tips are required. Ideal for children and patients with narrow ear canals, these single-use specula help maintain hygiene and reduce the risk of infection during otoscopic evaluation. Manufactured from high-quality, burr-free medical plastic, they ensure smooth insertion and patient comfort while preventing the otoscope from entering too deeply. These disposable ear specula are compatible with K.A.W.E, Riester, and H.E.I.N.E otoscopes, excluding MacroView models. Supplied in a convenient pack of 12, they are suitable for clinics, hospitals, home health checks, and medical training environments. &nbsp; Key Features Ideal for pediatric and narrow ear canals Compatible with K.A.W.E otoscopes Compatible with Riester otoscopes Prevents cross-contamination between patients Clear design for proper ear visibility Ideal for doctors and ENT specialists	in_stock	https://oticamart.com/default/disposable-single-use-otoscope-tips-compatible-k-a-w-e-riester-h-e-i-n-e.html	3.41 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71csjxlcr2l._sl1500__1_1.jpg, https://oticamart.com/media/catalog/product/7/1/71hmmyq6tyl._sl1500__1_1.jpg, https://oticamart.com/media/catalog/product/7/1/714sxib7lul._sl1500__1_1.jpg, https://oticamart.com/media/catalog/product/7/1/71-riodt5il._sl1500__1_1.jpg	new	no		4mm			adult		https://oticamart.com/media/catalog/product/5/1/51f_x_b6nnl._sl1500__1_1.jpg		Heine Disposable Otoscope Ear Specula 100 pcs	yes	5
Welch Allyn Otoscopes Disposable Ear Specula	Disposable Ear Specula Compatible with Welch Allyn Otoscopes Universal Fit Pack of 100	Product Info OTICA Disposable Ear Specula are precision-designed otoscope tips intended for accurate and hygienic ear examinations. These diagnostic otoscope covers are compatible with Welch Allyn otoscopes, excluding MacroView models, ensuring reliable fit and performance. Manufactured from high-quality medical-grade plastic, the specula feature smooth edges with no burrs, offering safe contact with sensitive ear canals. The disposable design minimizes infection risk and supports proper hygiene in ENT clinics, hospitals, and home diagnostic settings. With controlled insertion depth, they help protect the ear canal while enabling clear visualization for wax buildup and ear health evaluation. Supplied in a value pack of 100 for professional and regular use. &nbsp; Key Features Compatible with Welch Allyn otoscopes Single-use design reduces cross contamination Limits deep insertion into ear canal Suitable for ENT diagnostic procedures Secure fit on compatible otoscopes Helps in checking ear wax buildup	in_stock	https://oticamart.com/default/disposable-ear-specula-welch-allyn-otoscopes-pack-100-universal-otoscope.html	6.88 USD				OTICA	https://oticamart.com/media/catalog/product/6/1/61ub3_b6eil._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71druaoee-l._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71mw82nnwol._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71hf0bajiyl._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/61nouai7ikl._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/71vywkz1dql._sl1500_.jpg		Welch Allyn Otoscopes Disposable Ear Specula	yes	1
2.75 MM -WELCH DISPO-100	2.75mm Disposable Ear Specula Compatible with Welch Allyn Otoscopes Pack of 100	Product Info OTICA Disposable Ear Specula are precision-designed otoscope tips intended for accurate and hygienic ear examinations. These diagnostic otoscope covers are compatible with Welch Allyn otoscopes, excluding MacroView models, ensuring reliable fit and performance. Manufactured from high-quality medical-grade plastic, the specula feature smooth edges with no burrs, offering safe contact with sensitive ear canals. The disposable design minimizes infection risk and supports proper hygiene in ENT clinics, hospitals, and home diagnostic settings. With controlled insertion depth, they help protect the ear canal while enabling clear visualization for wax buildup and ear health evaluation. Supplied in a value pack of 100 for professional and regular use. &nbsp; Key Features Compatible with Welch Allyn otoscopes Single-use design reduces cross contamination Limits deep insertion into ear canal Suitable for ENT diagnostic procedures Secure fit on compatible otoscopes Helps in checking ear wax buildup	in_stock	https://oticamart.com/default/disposable-ear-specula-welch-allyn-otoscopes-pack-100-universal-otoscope.html	7.17 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71sxaxsh0ml._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/61j5livgfql._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/61rlopgt0xl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71dvw54pial._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/6178ipskd9l._sl1500_.jpg	new	no		2.75mm			adult		https://oticamart.com/media/catalog/product/7/1/71i59cdh8wl._sl1500_.jpg		Welch Allyn Otoscopes Disposable Ear Specula	yes	5
Welch-4.5 MM Disposable -100 psc	4.25mm Disposable Ear Specula Compatible with Welch Allyn Otoscopes Pack of 100	Product Info OTICA Disposable Ear Specula are precision-designed otoscope tips intended for accurate and hygienic ear examinations. These diagnostic otoscope covers are compatible with Welch Allyn otoscopes, excluding MacroView models, ensuring reliable fit and performance. Manufactured from high-quality medical-grade plastic, the specula feature smooth edges with no burrs, offering safe contact with sensitive ear canals. The disposable design minimizes infection risk and supports proper hygiene in ENT clinics, hospitals, and home diagnostic settings. With controlled insertion depth, they help protect the ear canal while enabling clear visualization for wax buildup and ear health evaluation. Supplied in a value pack of 100 for professional and regular use. &nbsp; Key Features Compatible with Welch Allyn otoscopes Single-use design reduces cross contamination Limits deep insertion into ear canal Suitable for ENT diagnostic procedures Secure fit on compatible otoscopes Helps in checking ear wax buildup	in_stock	https://oticamart.com/default/disposable-ear-specula-welch-allyn-otoscopes-pack-100-universal-otoscope.html	6.88 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71hf0bajiyl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71druaoee-l._sl1500__1.jpg, https://oticamart.com/media/catalog/product/6/1/61nouai7ikl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/6/1/61ub3_b6eil._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71mw82nnwol._sl1500__1.jpg	new	no		4.25mm			adult		https://oticamart.com/media/catalog/product/7/1/71vywkz1dql._sl1500__1.jpg		Welch Allyn Otoscopes Disposable Ear Specula	yes	5
OST12 Stethoscope ALL black	All Black Dual Head Stethoscope for Medical Students and Doctors	Product Info The OTICA OST-12 Medical Student All Black Stethoscope combines durability, comfort, and clear acoustics for everyday clinical use. Built with an aluminium chestpiece and epoxy powder-coated frame, it offers long-lasting performance with a professional finish. The dual-sided chestpiece allows easy switching between diaphragm and bell, supporting accurate heart and lung sound detection for both adult and pediatric patients. Its 5 mm U-shaped black PVC tubing is latex-free, flexible, and resistant to wear, ensuring consistent sound transmission. Soft ear tips and an ergonomic headset reduce external noise and provide comfort during extended use. Ideal for doctors, nurses, medical students, and home healthcare use. &nbsp; Key Features Dual-sided diaphragm and bell chestpiece Aluminium chestpiece for clear acoustics Clear and deep sound transmission 5 mm U-shaped PVC tubing Noise isolation for focused listening Suitable for doctors and nurses	in_stock	https://oticamart.com/default/medical-student-all-black-stethoscope-dual-side-diagram-aluminium-chestpeice.html	3.90 USD				OTICA	https://oticamart.com/media/catalog/product/7/1/71woe3u6jzl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/7/1/71eudumu3bl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/7/1/71w1kvxrchl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/717dawuiqll._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/718wonal8jl._sl1500__1_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/71-gll-onbl._sx522_.jpg		OST12 Stethoscope ALL black	yes	0
Foldable Soft Stretcher	Foldable Soft Medical Stretcher with Carry Bag 110kg Capacity Waterproof Patient Transport	Product Info The OTICA Foldable Soft Stretcher is engineered for efficient and reliable patient transport in medical and emergency situations. Constructed from premium nylon polyester fabric, it offers waterproof protection, tear resistance, and reinforced stitching for durability. The stretcher safely supports patients weighing up to 110 kg and has a full-size surface of&nbsp;180 × 70 × 1 cm, providing adequate support during transfers. Two adjustable safety belts help secure the patient, while eight non-slip handles allow caregivers to maintain a firm grip. Its lightweight, foldable design enables quick deployment and compact storage. Supplied with a carry bag, it is suitable for ambulances, hospitals, clinics, and home emergency use. &nbsp; Key Features Foldable soft medical stretcher Supports patient weight up to 110 kg Made from nylon polyester fabric Tear-resistant and waterproof material Reinforced stitching for durability Easy to fold for compact storage	in_stock	https://oticamart.com/default/foldable-soft-stretcher-medical-use-portable-waterproof-patient-emergency-transport-5.html	12.01 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81kxo9epn3l._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81m1pabnmql._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81cvc3haobl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81xi5rb5dml._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71sd34rlq9l._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81jfu859vil._sl1500__1.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/71w1kvxrchl._sl1500__1.jpg		Foldable Soft Stretcher	yes	1
New Premium Soft Stretcher Neon Green	Foldable Soft Medical Stretcher with Carry Bag 110kg Capacity Waterproof Patient Transport Green	Product Info The OTICA Foldable Soft Stretcher is engineered for efficient and reliable patient transport in medical and emergency situations. Constructed from premium nylon polyester fabric, it offers waterproof protection, tear resistance, and reinforced stitching for durability. The stretcher safely supports patients weighing up to 110 kg and has a full-size surface of&nbsp;180 × 70 × 1 cm, providing adequate support during transfers. Two adjustable safety belts help secure the patient, while eight non-slip handles allow caregivers to maintain a firm grip. Its lightweight, foldable design enables quick deployment and compact storage. Supplied with a carry bag, it is suitable for ambulances, hospitals, clinics, and home emergency use. &nbsp; Key Features Foldable soft medical stretcher Supports patient weight up to 110 kg Made from nylon polyester fabric Tear-resistant and waterproof material Reinforced stitching for durability Easy to fold for compact storage	in_stock	https://oticamart.com/default/foldable-soft-stretcher-medical-use-portable-waterproof-patient-emergency-transport-5.html	12.01 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81kaykvqbvl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81z_r6tao-l._sl1500_.jpg, https://oticamart.com/media/catalog/product/9/1/91vcx7vry9l._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81beztjhmul._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/813ykap_mkl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81qles5q9bl._sl1500_.jpg	new	no				green	adult		https://oticamart.com/media/catalog/product/7/1/71hwqbvm0al._sl1500_.jpg		Foldable Soft Stretcher	yes	5
New Premium Soft Stretcher Orange	Foldable Soft Medical Stretcher with Carry Bag 110kg Capacity Waterproof Patient Transport Orange	Product Info The OTICA Foldable Soft Stretcher is engineered for efficient and reliable patient transport in medical and emergency situations. Constructed from premium nylon polyester fabric, it offers waterproof protection, tear resistance, and reinforced stitching for durability. The stretcher safely supports patients weighing up to 110 kg and has a full-size surface of&nbsp;180 × 70 × 1 cm, providing adequate support during transfers. Two adjustable safety belts help secure the patient, while eight non-slip handles allow caregivers to maintain a firm grip. Its lightweight, foldable design enables quick deployment and compact storage. Supplied with a carry bag, it is suitable for ambulances, hospitals, clinics, and home emergency use. &nbsp; Key Features Foldable soft medical stretcher Supports patient weight up to 110 kg Made from nylon polyester fabric Tear-resistant and waterproof material Reinforced stitching for durability Easy to fold for compact storage	in_stock	https://oticamart.com/default/foldable-soft-stretcher-medical-use-portable-waterproof-patient-emergency-transport-5.html	12.01 USD				OTICA	https://oticamart.com/media/catalog/product/9/1/91ojtfwkxjl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81doy3e6qcl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81mn3xb5bql._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81duygy6mel._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81ailytod0l._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81jy_noz7gl._sl1500_.jpg	new	no				orange	adult		https://oticamart.com/media/catalog/product/7/1/71t1uesnstl._sl1500_.jpg		Foldable Soft Stretcher	yes	5
New Premium Soft Stretcher Black	Foldable Soft Medical Stretcher with Carry Bag 110kg Capacity Waterproof Patient Transport Black	Product Info The OTICA Foldable Soft Stretcher is engineered for efficient and reliable patient transport in medical and emergency situations. Constructed from premium nylon polyester fabric, it offers waterproof protection, tear resistance, and reinforced stitching for durability. The stretcher safely supports patients weighing up to 110 kg and has a full-size surface of&nbsp;180 × 70 × 1 cm, providing adequate support during transfers. Two adjustable safety belts help secure the patient, while eight non-slip handles allow caregivers to maintain a firm grip. Its lightweight, foldable design enables quick deployment and compact storage. Supplied with a carry bag, it is suitable for ambulances, hospitals, clinics, and home emergency use. &nbsp; Key Features Foldable soft medical stretcher Supports patient weight up to 110 kg Made from nylon polyester fabric Tear-resistant and waterproof material Reinforced stitching for durability Easy to fold for compact storage	in_stock	https://oticamart.com/default/foldable-soft-stretcher-medical-use-portable-waterproof-patient-emergency-transport-5.html	12.01 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81kxo9epn3l._sl1500__1_1.jpg, https://oticamart.com/media/catalog/product/7/1/71sd34rlq9l._sl1500__1_1.jpg, https://oticamart.com/media/catalog/product/8/1/81m1pabnmql._sl1500__1_1.jpg, https://oticamart.com/media/catalog/product/8/1/81xi5rb5dml._sl1500__1_1.jpg, https://oticamart.com/media/catalog/product/8/1/81cvc3haobl._sl1500__1_1.jpg, https://oticamart.com/media/catalog/product/8/1/81jfu859vil._sl1500__1_1.jpg	new	no				black	adult		https://oticamart.com/media/catalog/product/7/1/71w1kvxrchl._sl1500__1_1.jpg		Foldable Soft Stretcher	yes	5
New Premium Soft Stretcher Blue	Foldable Soft Medical Stretcher with Carry Bag 110kg Capacity Waterproof Patient Transport Blue	Product Info The OTICA Foldable Soft Stretcher is engineered for efficient and reliable patient transport in medical and emergency situations. Constructed from premium nylon polyester fabric, it offers waterproof protection, tear resistance, and reinforced stitching for durability. The stretcher safely supports patients weighing up to 110 kg and has a full-size surface of&nbsp;180 × 70 × 1 cm, providing adequate support during transfers. Two adjustable safety belts help secure the patient, while eight non-slip handles allow caregivers to maintain a firm grip. Its lightweight, foldable design enables quick deployment and compact storage. Supplied with a carry bag, it is suitable for ambulances, hospitals, clinics, and home emergency use. &nbsp; Key Features Foldable soft medical stretcher Supports patient weight up to 110 kg Made from nylon polyester fabric Tear-resistant and waterproof material Reinforced stitching for durability Easy to fold for compact storage	in_stock	https://oticamart.com/default/foldable-soft-stretcher-medical-use-portable-waterproof-patient-emergency-transport-5.html	12.01 USD				OTICA		new	no				blue	adult		https://oticamart.com/media/catalog/product/9/9/999.jpg		Foldable Soft Stretcher	yes	0
New Soft Stretcher Heavy Duty	Heavy Duty Foldable Soft Stretcher with Carry Bag 130kg Capacity Waterproof for Patient Transport	Product Info The OTICA Heavy Duty Foldable Soft Stretcher is built for demanding medical and emergency patient transport. Constructed using premium double-layer reinforced Oxford fabric, it offers enhanced strength, durability, and long-term reliability. The stretcher safely supports patients weighing up to 130 kg and features a full-size surface of&nbsp;180 × 75 × 1 cm, providing stable support during transfers. Waterproof and stain-resistant material allows easy cleaning and improved hygiene. Twelve non-slip handles ensure firm grip and balanced lifting, while two adjustable safety belts help keep the patient securely positioned. Lightweight and foldable, it includes a compact carry bag for convenient storage and rapid response use in ambulances, hospitals, rescue operations, and home emergencies. &nbsp; Key Features Heavy duty foldable soft stretcher Double-layer reinforced Oxford fabric Supports patient weight up to 130 kg Full stretcher size 180 × 75 × 1 cm Waterproof and stain-resistant material Two adjustable patient safety belts	in_stock	https://oticamart.com/default/heavy-duty-foldable-soft-stretcher-medical-use-portable-waterproof-patient-5.html	24.15 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/816axesptql._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81tivmlzabl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71w43lmtvil._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81eviofhpyl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71w6tk9fnol._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71kkmusa3il._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/71lfi_poizl._sl1500_.jpg		New Soft Stretcher Heavy Duty	yes	1
New Soft Stretcher Heavy Duty Black	Heavy Duty Foldable Soft Medical Stretcher with Carry Bag 130kg Capacity Waterproof Black	Product Info The OTICA Heavy Duty Foldable Soft Stretcher is built for demanding medical and emergency patient transport. Constructed using premium double-layer reinforced Oxford fabric, it offers enhanced strength, durability, and long-term reliability. The stretcher safely supports patients weighing up to 130 kg and features a full-size surface of&nbsp;180 × 75 × 1 cm, providing stable support during transfers. Waterproof and stain-resistant material allows easy cleaning and improved hygiene. Twelve non-slip handles ensure firm grip and balanced lifting, while two adjustable safety belts help keep the patient securely positioned. Lightweight and foldable, it includes a compact carry bag for convenient storage and rapid response use in ambulances, hospitals, rescue operations, and home emergencies. &nbsp; Key Features Heavy duty foldable soft stretcher Double-layer reinforced Oxford fabric Supports patient weight up to 130 kg Full stretcher size 180 × 75 × 1 cm Waterproof and stain-resistant material Two adjustable patient safety belts	in_stock	https://oticamart.com/default/heavy-duty-foldable-soft-stretcher-medical-use-portable-waterproof-patient-5.html	24.15 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81uq9cmbeql._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71k3ftn_qyl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71lrs4tw9zl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71rndxxjonl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81vo310hscl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/711qe0-bixl._sl1500_.jpg	new	no				black	adult		https://oticamart.com/media/catalog/product/6/1/619a-x33ukl._sl1500_.jpg		New Soft Stretcher Heavy Duty	yes	5
New Soft Stretcher Heavy Duty Orange	Heavy Duty Foldable Soft Medical Stretcher with Carry Bag 130kg Capacity Waterproof Orange	Product Info The OTICA Heavy Duty Foldable Soft Stretcher is built for demanding medical and emergency patient transport. Constructed using premium double-layer reinforced Oxford fabric, it offers enhanced strength, durability, and long-term reliability. The stretcher safely supports patients weighing up to 130 kg and features a full-size surface of&nbsp;180 × 75 × 1 cm, providing stable support during transfers. Waterproof and stain-resistant material allows easy cleaning and improved hygiene. Twelve non-slip handles ensure firm grip and balanced lifting, while two adjustable safety belts help keep the patient securely positioned. Lightweight and foldable, it includes a compact carry bag for convenient storage and rapid response use in ambulances, hospitals, rescue operations, and home emergencies. &nbsp; Key Features Heavy duty foldable soft stretcher Double-layer reinforced Oxford fabric Supports patient weight up to 130 kg Full stretcher size 180 × 75 × 1 cm Waterproof and stain-resistant material Two adjustable patient safety belts	in_stock	https://oticamart.com/default/heavy-duty-foldable-soft-stretcher-medical-use-portable-waterproof-patient-5.html	24.15 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/816axesptql._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71w43lmtvil._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81tivmlzabl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71w6tk9fnol._sl1500__1.jpg, https://oticamart.com/media/catalog/product/8/1/81eviofhpyl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71kkmusa3il._sl1500__1.jpg	new	no				orange	adult		https://oticamart.com/media/catalog/product/7/1/71lfi_poizl._sl1500__1.jpg		New Soft Stretcher Heavy Duty	yes	5
New Soft Stretcher Heavy Duty Blue	Heavy Duty Foldable Soft Medical Stretcher with Carry Bag 130kg Capacity Waterproof Blue	Product Info The OTICA Heavy Duty Foldable Soft Stretcher is built for demanding medical and emergency patient transport. Constructed using premium double-layer reinforced Oxford fabric, it offers enhanced strength, durability, and long-term reliability. The stretcher safely supports patients weighing up to 130 kg and features a full-size surface of&nbsp;180 × 75 × 1 cm, providing stable support during transfers. Waterproof and stain-resistant material allows easy cleaning and improved hygiene. Twelve non-slip handles ensure firm grip and balanced lifting, while two adjustable safety belts help keep the patient securely positioned. Lightweight and foldable, it includes a compact carry bag for convenient storage and rapid response use in ambulances, hospitals, rescue operations, and home emergencies. &nbsp; Key Features Heavy duty foldable soft stretcher Double-layer reinforced Oxford fabric Supports patient weight up to 130 kg Full stretcher size 180 × 75 × 1 cm Waterproof and stain-resistant material Two adjustable patient safety belts	in_stock	https://oticamart.com/default/heavy-duty-foldable-soft-stretcher-medical-use-portable-waterproof-patient-5.html	24.15 USD				OTICA		new	no				blue	adult		https://oticamart.com/media/catalog/product/1/9/1990.jpg		New Soft Stretcher Heavy Duty	yes	0
New Soft Stretcher Heavy Duty Neon Green	Heavy Duty Foldable Soft Stretcher Medical Use Portable Waterproof Patient Emergency Transport Carry Bag Support Upto 130kg Weight-Neon Green	Product Info The OTICA Heavy Duty Foldable Soft Stretcher is built for demanding medical and emergency patient transport. Constructed using premium double-layer reinforced Oxford fabric, it offers enhanced strength, durability, and long-term reliability. The stretcher safely supports patients weighing up to 130 kg and features a full-size surface of&nbsp;180 × 75 × 1 cm, providing stable support during transfers. Waterproof and stain-resistant material allows easy cleaning and improved hygiene. Twelve non-slip handles ensure firm grip and balanced lifting, while two adjustable safety belts help keep the patient securely positioned. Lightweight and foldable, it includes a compact carry bag for convenient storage and rapid response use in ambulances, hospitals, rescue operations, and home emergencies. &nbsp; Key Features Heavy duty foldable soft stretcher Double-layer reinforced Oxford fabric Supports patient weight up to 130 kg Full stretcher size 180 × 75 × 1 cm Waterproof and stain-resistant material Two adjustable patient safety belts	in_stock	https://oticamart.com/default/heavy-duty-foldable-soft-stretcher-medical-use-portable-waterproof-patient-5.html	24.15 USD				OTICA	https://oticamart.com/media/catalog/product/8/1/81jze84rcql._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71pyzlqdhcl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81lgpgmq3ol._sl1500_.jpg, https://oticamart.com/media/catalog/product/9/1/91lh7knw5sl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71dielar8il._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71n4nowhqbl._sl1500_.jpg	new	no				green	adult		https://oticamart.com/media/catalog/product/7/1/71xdoxh9z4l._sl1500_.jpg		New Soft Stretcher Heavy Duty	yes	5
Jal Neti Pots Salt sachets-50	Jal Neti Salt Sachets 5g x 50 Pure Additive-Free Ayurvedic Nasal Cleansing Salt (Non-Iodized, External Use)	Product Info OTICA Jal Neti Pots Salt is carefully prepared for safe and effective nasal irrigation. Intended strictly for external use, this non-edible saline powder is designed for Jala Neti practices using all standard Neti pots. Each sachet contains 5 g of fine-grain salt that dissolves quickly in lukewarm water, ensuring a smooth and comfortable nasal rinse. The formulation is free from fragrances, anti-caking agents, and preservatives, making it gentle on nasal membranes. Hygienically packed and clearly labeled to prevent misuse, this product supports regular nasal cleansing routines while maintaining safety and clarity of use. Not suitable for cooking or oral consumption. &nbsp; Key Features Specially formulated for nasal irrigation Designed for Jala Neti practice Compatible with all Neti pots Fine-grain texture for quick dissolving Dissolves easily in lukewarm water Hygienic individual sachet packaging	in_stock	https://oticamart.com/default/jal-neti-pots-salt-nasal-cleansing-5g-50-sachet.html	3.99 USD				OTICA	https://oticamart.com/media/catalog/product/5/1/513syp6fwhl.jpg, https://oticamart.com/media/catalog/product/5/1/51ojs3y3uxl.jpg, https://oticamart.com/media/catalog/product/6/1/61xw5icw5al.jpg, https://oticamart.com/media/catalog/product/6/1/61vqulcdoml.jpg, https://oticamart.com/media/catalog/product/5/1/51tawqixf7l.jpg, https://oticamart.com/media/catalog/product/6/1/61st1pefbrl.jpg, https://oticamart.com/media/catalog/product/6/1/610tyykhbhl.jpg, https://oticamart.com/media/catalog/product/5/1/51v7vr1a-pl.jpg	new	no					adult		https://oticamart.com/media/catalog/product/5/1/51z2ldgwfgl.jpg		Jal Neti Pots Salt sachets-50	yes	5
